Timestamp,Email address,Reg. No.,Age Group,Gender,Instagram,WhatsApp,YouTube,Snapchat,Phone Type,Average screen time per day,Time spent on most used apps (hrs),Do you feel you use your phone too much?,What do you mainly use your phone for?,Do notifications distract you?
2025-01-04 21:25:00,student1122@example.com,REG202501122,21-23,Female,Yes,Yes,Yes,Yes,iPhone,4-6 hrs,2,No,Education,No
2025-01-04 21:30:00,student1123@example.com,REG202501123,24-26,Male,Yes,Yes,Yes,Yes,Android,6-8 hrs,2,Yes,Education,Yes
2025-01-04 21:35:00,student1124@example.com,REG202501124,18-20,Female,No,Yes,No,No,iPhone,2-4 hrs,5,No,Gaming,No
2025-01-04 21:40:00,student1125@example.com,REG202501125,21-23,Female,No,No,Yes,No,Android,8+ hrs,6,No,Social Media,No
2025-01-04 21:45:00,student1126@example.com,REG202501126,27-30,Female,Yes,No,No,No,Android,8+ hrs,1,No,Social Media,No
2025-01-04 21:50:00,student1127@example.com,REG202501127,24-26,Male,Yes,Yes,Yes,No,iPhone,6-8 hrs,4,No,Social Media,No
2025-01-04 21:55:00,student1128@example.com,REG202501128,24-26,Female,Yes,No,Yes,Yes,Android,2-4 hrs,8,Yes,Communication,Yes
2025-01-04 22:00:00,student1129@example.com,REG202501129,27-30,Female,No,Yes,No,Yes,iPhone,4-6 hrs,8,No,Education,Yes
2025-01-04 22:05:00,student1130@example.com,REG202501130,24-26,Female,No,Yes,Yes,Yes,Android,8+ hrs,8,Yes,Social Media,No
2025-01-04 22:10:00,student1131@example.com,REG202501131,21-23,Female,Yes,No,Yes,Yes,iPhone,8+ hrs,4,No,Social Media,Yes
2025-01-04 22:15:00,student1132@example.com,REG202501132,21-23,Male,Yes,Yes,No,No,iPhone,8+ hrs,1,No,Communication,Yes
2025-01-04 22:20:00,student1133@example.com,REG202501133,27-30,Female,Yes,No,No,No,Android,2-4 hrs,2,No,Entertainment,No
2025-01-04 22:25:00,student1134@example.com,REG202501134,27-30,Male,Yes,Yes,Yes,Yes,Android,4-6 hrs,4,No,Communication,No
2025-01-04 22:30:00,student1135@example.com,REG202501135,24-26,Female,Yes,Yes,No,Yes,Android,4-6 hrs,4,Yes,Entertainment,Yes
2025-01-04 22:35:00,student1136@example.com,REG202501136,27-30,Male,No,Yes,Yes,Yes,iPhone,2-4 hrs,5,Yes,Entertainment,Yes
2025-01-04 22:40:00,student1137@example.com,REG202501137,27-30,Male,Yes,No,No,No,Android,2-4 hrs,3,No,Communication,Yes
2025-01-04 22:45:00,student1138@example.com,REG202501138,21-23,Male,Yes,Yes,No,Yes,Android,4-6 hrs,7,No,Education,No
2025-01-04 22:50:00,student1139@example.com,REG202501139,27-30,Male,No,Yes,No,No,Android,4-6 hrs,6,No,Gaming,Yes
2025-01-04 22:55:00,student1140@example.com,REG202501140,21-23,Female,No,Yes,Yes,No,iPhone,2-4 hrs,7,Yes,Gaming,Yes
2025-01-04 23:00:00,student1141@example.com,REG202501141,18-20,Male,Yes,No,No,No,iPhone,8+ hrs,6,No,Communication,No
2025-01-04 23:05:00,student1142@example.com,REG202501142,24-26,Female,No,No,Yes,No,iPhone,2-4 hrs,8,No,Communication,Yes
2025-01-04 23:10:00,student1143@example.com,REG202501143,24-26,Female,No,No,Yes,No,iPhone,4-6 hrs,4,No,Entertainment,Yes
2025-01-04 23:15:00,student1144@example.com,REG202501144,24-26,Female,No,No,No,Yes,Android,6-8 hrs,4,No,Communication,No
2025-01-04 23:20:00,student1145@example.com,REG202501145,21-23,Female,Yes,Yes,No,Yes,Android,6-8 hrs,3,No,Entertainment,Yes
2025-01-04 23:25:00,student1146@example.com,REG202501146,27-30,Female,No,No,No,Yes,iPhone,2-4 hrs,5,Yes,Gaming,No
2025-01-04 23:30:00,student1147@example.com,REG202501147,18-20,Male,Yes,No,No,No,iPhone,8+ hrs,4,No,Social Media,No
2025-01-04 23:35:00,student1148@example.com,REG202501148,27-30,Male,No,No,No,No,Android,4-6 hrs,3,Yes,Entertainment,Yes
2025-01-04 23:40:00,student1149@example.com,REG202501149,18-20,Male,No,Yes,No,Yes,Android,8+ hrs,4,Yes,Communication,Yes
2025-01-04 23:45:00,student1150@example.com,REG202501150,18-20,Male,No,No,No,No,Android,4-6 hrs,4,No,Communication,No
2025-01-04 23:50:00,student1151@example.com,REG202501151,21-23,Male,Yes,No,Yes,Yes,iPhone,4-6 hrs,1,Yes,Social Media,No
2025-01-04 23:55:00,student1152@example.com,REG202501152,27-30,Male,Yes,Yes,No,Yes,Android,8+ hrs,3,Yes,Education,No
2025-01-05 00:00:00,student1153@example.com,REG202501153,18-20,Male,Yes,No,No,No,iPhone,4-6 hrs,4,Yes,Social Media,No
2025-01-05 00:05:00,student1154@example.com,REG202501154,27-30,Female,Yes,No,No,Yes,iPhone,4-6 hrs,8,No,Communication,No
2025-01-05 00:10:00,student1155@example.com,REG202501155,24-26,Male,No,No,No,Yes,iPhone,4-6 hrs,2,No,Education,No
2025-01-05 00:15:00,student1156@example.com,REG202501156,21-23,Male,No,No,No,No,Android,6-8 hrs,4,No,Communication,No
2025-01-05 00:20:00,student1157@example.com,REG202501157,18-20,Male,Yes,No,Yes,No,iPhone,6-8 hrs,7,Yes,Gaming,No
2025-01-05 00:25:00,student1158@example.com,REG202501158,27-30,Female,Yes,No,No,No,Android,6-8 hrs,6,No,Gaming,Yes
2025-01-05 00:30:00,student1159@example.com,REG202501159,21-23,Male,Yes,Yes,No,No,Android,4-6 hrs,2,Yes,Social Media,Yes
2025-01-05 00:35:00,student1160@example.com,REG202501160,24-26,Male,No,No,Yes,No,Android,8+ hrs,5,Yes,Education,No
2025-01-05 00:40:00,student1161@example.com,REG202501161,24-26,Male,Yes,Yes,Yes,Yes,Android,6-8 hrs,8,No,Education,Yes
2025-01-05 00:45:00,student1162@example.com,REG202501162,18-20,Male,Yes,Yes,Yes,No,Android,2-4 hrs,8,No,Education,Yes
2025-01-05 00:50:00,student1163@example.com,REG202501163,21-23,Male,Yes,No,Yes,No,Android,2-4 hrs,7,Yes,Education,Yes
2025-01-05 00:55:00,student1164@example.com,REG202501164,27-30,Male,Yes,Yes,No,No,iPhone,4-6 hrs,8,Yes,Social Media,Yes
2025-01-05 01:00:00,student1165@example.com,REG202501165,21-23,Male,Yes,No,Yes,Yes,iPhone,8+ hrs,8,No,Communication,No
2025-01-05 01:05:00,student1166@example.com,REG202501166,27-30,Female,No,No,No,Yes,iPhone,4-6 hrs,1,Yes,Social Media,No
2025-01-05 01:10:00,student1167@example.com,REG202501167,24-26,Male,No,No,No,No,iPhone,2-4 hrs,6,No,Education,Yes
2025-01-05 01:15:00,student1168@example.com,REG202501168,21-23,Female,Yes,No,Yes,No,iPhone,4-6 hrs,3,Yes,Education,No
2025-01-05 01:20:00,student1169@example.com,REG202501169,24-26,Female,No,No,No,No,Android,8+ hrs,3,No,Social Media,Yes
2025-01-05 01:25:00,student1170@example.com,REG202501170,21-23,Male,No,No,Yes,No,iPhone,8+ hrs,7,Yes,Communication,No
2025-01-05 01:30:00,student1171@example.com,REG202501171,24-26,Female,Yes,No,Yes,No,iPhone,4-6 hrs,5,Yes,Social Media,Yes
2025-01-05 01:35:00,student1172@example.com,REG202501172,21-23,Female,Yes,Yes,Yes,No,Android,8+ hrs,7,No,Communication,No
2025-01-05 01:40:00,student1173@example.com,REG202501173,24-26,Female,No,No,Yes,Yes,iPhone,8+ hrs,7,Yes,Communication,Yes
2025-01-05 01:45:00,student1174@example.com,REG202501174,21-23,Female,No,No,No,Yes,Android,4-6 hrs,2,No,Entertainment,No
2025-01-05 01:50:00,student1175@example.com,REG202501175,21-23,Male,Yes,No,Yes,Yes,Android,8+ hrs,4,No,Education,No
2025-01-05 01:55:00,student1176@example.com,REG202501176,24-26,Male,Yes,Yes,Yes,Yes,iPhone,8+ hrs,2,Yes,Gaming,Yes
2025-01-05 02:00:00,student1177@example.com,REG202501177,27-30,Male,Yes,No,No,No,iPhone,6-8 hrs,6,No,Communication,Yes
2025-01-05 02:05:00,student1178@example.com,REG202501178,24-26,Male,Yes,Yes,No,No,iPhone,6-8 hrs,5,No,Gaming,Yes
2025-01-05 02:10:00,student1179@example.com,REG202501179,24-26,Female,Yes,Yes,Yes,Yes,Android,8+ hrs,3,Yes,Communication,No
2025-01-05 02:15:00,student1180@example.com,REG202501180,27-30,Female,No,No,No,Yes,Android,4-6 hrs,8,Yes,Entertainment,Yes
2025-01-05 02:20:00,student1181@example.com,REG202501181,27-30,Female,No,Yes,No,No,Android,6-8 hrs,6,Yes,Entertainment,Yes
2025-01-05 02:25:00,student1182@example.com,REG202501182,27-30,Female,No,Yes,No,No,Android,6-8 hrs,4,Yes,Entertainment,Yes
2025-01-05 02:30:00,student1183@example.com,REG202501183,24-26,Female,Yes,Yes,Yes,Yes,Android,4-6 hrs,7,No,Social Media,Yes
2025-01-05 02:35:00,student1184@example.com,REG202501184,18-20,Male,No,Yes,Yes,Yes,iPhone,6-8 hrs,6,Yes,Social Media,Yes
2025-01-05 02:40:00,student1185@example.com,REG202501185,24-26,Female,Yes,Yes,Yes,Yes,Android,4-6 hrs,3,No,Gaming,Yes
2025-01-05 02:45:00,student1186@example.com,REG202501186,24-26,Female,Yes,No,Yes,Yes,iPhone,6-8 hrs,3,Yes,Gaming,Yes
2025-01-05 02:50:00,student1187@example.com,REG202501187,24-26,Male,No,No,Yes,No,iPhone,6-8 hrs,5,No,Gaming,No
2025-01-05 02:55:00,student1188@example.com,REG202501188,21-23,Female,No,Yes,Yes,No,Android,4-6 hrs,1,Yes,Social Media,Yes
2025-01-05 03:00:00,student1189@example.com,REG202501189,21-23,Male,No,Yes,Yes,Yes,iPhone,6-8 hrs,6,Yes,Gaming,No
2025-01-05 03:05:00,student1190@example.com,REG202501190,27-30,Male,No,Yes,No,Yes,iPhone,4-6 hrs,7,Yes,Entertainment,Yes
2025-01-05 03:10:00,student1191@example.com,REG202501191,18-20,Male,No,No,Yes,No,iPhone,8+ hrs,6,No,Education,No
2025-01-05 03:15:00,student1192@example.com,REG202501192,27-30,Female,Yes,Yes,Yes,No,iPhone,2-4 hrs,8,No,Education,Yes
2025-01-05 03:20:00,student1193@example.com,REG202501193,21-23,Male,No,No,Yes,Yes,iPhone,2-4 hrs,1,No,Entertainment,No
2025-01-05 03:25:00,student1194@example.com,REG202501194,24-26,Male,Yes,No,Yes,Yes,Android,6-8 hrs,5,No,Communication,Yes
2025-01-05 03:30:00,student1195@example.com,REG202501195,27-30,Male,No,No,No,Yes,iPhone,6-8 hrs,1,No,Communication,Yes
2025-01-05 03:35:00,student1196@example.com,REG202501196,27-30,Female,No,Yes,No,Yes,iPhone,6-8 hrs,5,Yes,Education,No
2025-01-05 03:40:00,student1197@example.com,REG202501197,27-30,Female,Yes,Yes,Yes,Yes,iPhone,4-6 hrs,7,Yes,Gaming,Yes
2025-01-05 03:45:00,student1198@example.com,REG202501198,18-20,Female,No,Yes,No,Yes,iPhone,4-6 hrs,5,Yes,Education,No
2025-01-05 03:50:00,student1199@example.com,REG202501199,24-26,Male,Yes,Yes,No,Yes,iPhone,4-6 hrs,8,Yes,Social Media,Yes
2025-01-05 03:55:00,student1200@example.com,REG202501200,24-26,Male,No,No,No,Yes,iPhone,4-6 hrs,3,No,Social Media,No
2025-01-05 04:00:00,student1201@example.com,REG202501201,24-26,Male,Yes,Yes,Yes,Yes,Android,2-4 hrs,5,Yes,Social Media,No
2025-01-05 04:05:00,student1202@example.com,REG202501202,24-26,Male,No,Yes,No,No,Android,6-8 hrs,2,No,Education,No
2025-01-05 04:10:00,student1203@example.com,REG202501203,21-23,Female,Yes,Yes,Yes,Yes,Android,6-8 hrs,3,Yes,Gaming,No
2025-01-05 04:15:00,student1204@example.com,REG202501204,18-20,Female,No,No,Yes,No,Android,4-6 hrs,4,No,Communication,Yes
2025-01-05 04:20:00,student1205@example.com,REG202501205,21-23,Female,No,No,No,No,Android,2-4 hrs,1,No,Education,Yes
2025-01-05 04:25:00,student1206@example.com,REG202501206,24-26,Male,No,No,No,Yes,iPhone,8+ hrs,2,Yes,Social Media,Yes
2025-01-05 04:30:00,student1207@example.com,REG202501207,21-23,Female,No,No,Yes,Yes,iPhone,4-6 hrs,5,No,Entertainment,Yes
2025-01-05 04:35:00,student1208@example.com,REG202501208,18-20,Male,No,Yes,No,No,Android,6-8 hrs,6,No,Social Media,No
2025-01-05 04:40:00,student1209@example.com,REG202501209,18-20,Female,No,No,No,Yes,Android,6-8 hrs,6,Yes,Social Media,Yes
2025-01-05 04:45:00,student1210@example.com,REG202501210,18-20,Female,Yes,Yes,No,No,iPhone,2-4 hrs,3,Yes,Communication,Yes
2025-01-05 04:50:00,student1211@example.com,REG202501211,21-23,Male,No,No,Yes,No,iPhone,2-4 hrs,7,Yes,Entertainment,No
2025-01-05 04:55:00,student1212@example.com,REG202501212,18-20,Female,No,Yes,Yes,Yes,Android,2-4 hrs,2,No,Social Media,No
2025-01-05 05:00:00,student1213@example.com,REG202501213,24-26,Female,Yes,No,Yes,Yes,Android,6-8 hrs,3,Yes,Communication,Yes
2025-01-05 05:05:00,student1214@example.com,REG202501214,18-20,Female,Yes,Yes,Yes,Yes,iPhone,2-4 hrs,5,Yes,Gaming,Yes
2025-01-05 05:10:00,student1215@example.com,REG202501215,18-20,Female,Yes,No,Yes,No,iPhone,4-6 hrs,7,No,Communication,No
2025-01-05 05:15:00,student1216@example.com,REG202501216,24-26,Male,Yes,No,No,No,Android,2-4 hrs,7,Yes,Entertainment,Yes
2025-01-05 05:20:00,student1217@example.com,REG202501217,21-23,Male,Yes,Yes,Yes,Yes,Android,2-4 hrs,2,No,Education,Yes
2025-01-05 05:25:00,student1218@example.com,REG202501218,24-26,Male,Yes,Yes,Yes,Yes,iPhone,2-4 hrs,6,Yes,Gaming,Yes
2025-01-05 05:30:00,student1219@example.com,REG202501219,21-23,Male,No,No,No,No,iPhone,8+ hrs,4,Yes,Education,No
2025-01-05 05:35:00,student1220@example.com,REG202501220,24-26,Male,Yes,No,No,No,iPhone,2-4 hrs,5,Yes,Gaming,No
2025-01-05 05:40:00,student1221@example.com,REG202501221,21-23,Male,Yes,No,No,Yes,iPhone,2-4 hrs,5,Yes,Entertainment,No
2025-01-05 05:45:00,student1222@example.com,REG202501222,21-23,Female,Yes,No,Yes,No,iPhone,6-8 hrs,4,No,Education,No
2025-01-05 05:50:00,student1223@example.com,REG202501223,27-30,Female,No,Yes,No,Yes,iPhone,4-6 hrs,1,Yes,Gaming,No
2025-01-05 05:55:00,student1224@example.com,REG202501224,21-23,Male,Yes,No,No,No,Android,6-8 hrs,5,No,Social Media,Yes
2025-01-05 06:00:00,student1225@example.com,REG202501225,18-20,Male,No,No,Yes,Yes,iPhone,2-4 hrs,3,Yes,Entertainment,No
2025-01-05 06:05:00,student1226@example.com,REG202501226,24-26,Male,No,Yes,Yes,Yes,iPhone,8+ hrs,5,No,Communication,Yes
2025-01-05 06:10:00,student1227@example.com,REG202501227,27-30,Female,Yes,No,No,Yes,Android,6-8 hrs,1,No,Entertainment,No
2025-01-05 06:15:00,student1228@example.com,REG202501228,21-23,Female,No,Yes,No,Yes,Android,2-4 hrs,3,Yes,Gaming,Yes
2025-01-05 06:20:00,student1229@example.com,REG202501229,21-23,Female,No,Yes,Yes,No,Android,4-6 hrs,4,Yes,Entertainment,Yes
2025-01-05 06:25:00,student1230@example.com,REG202501230,18-20,Female,Yes,No,Yes,No,iPhone,4-6 hrs,2,No,Education,Yes
2025-01-05 06:30:00,student1231@example.com,REG202501231,18-20,Female,Yes,Yes,No,No,Android,2-4 hrs,8,Yes,Gaming,No
2025-01-05 06:35:00,student1232@example.com,REG202501232,18-20,Male,Yes,No,Yes,No,iPhone,6-8 hrs,8,Yes,Social Media,Yes
2025-01-05 06:40:00,student1233@example.com,REG202501233,18-20,Female,Yes,Yes,Yes,Yes,Android,4-6 hrs,4,Yes,Education,Yes
2025-01-05 06:45:00,student1234@example.com,REG202501234,24-26,Female,Yes,No,Yes,Yes,Android,2-4 hrs,4,No,Entertainment,No
2025-01-05 06:50:00,student1235@example.com,REG202501235,21-23,Male,Yes,No,No,Yes,Android,6-8 hrs,1,Yes,Gaming,Yes
2025-01-05 06:55:00,student1236@example.com,REG202501236,18-20,Male,Yes,Yes,Yes,No,Android,8+ hrs,4,Yes,Entertainment,No
2025-01-05 07:00:00,student1237@example.com,REG202501237,27-30,Male,Yes,No,No,Yes,iPhone,6-8 hrs,6,No,Communication,Yes
2025-01-05 07:05:00,student1238@example.com,REG202501238,18-20,Male,No,No,No,No,Android,2-4 hrs,3,Yes,Education,Yes
2025-01-05 07:10:00,student1239@example.com,REG202501239,27-30,Female,Yes,Yes,Yes,Yes,Android,4-6 hrs,1,Yes,Education,Yes
2025-01-05 07:15:00,student1240@example.com,REG202501240,24-26,Male,No,No,No,Yes,Android,2-4 hrs,7,No,Education,Yes
2025-01-05 07:20:00,student1241@example.com,REG202501241,21-23,Male,Yes,No,Yes,No,Android,6-8 hrs,8,Yes,Entertainment,No
2025-01-05 07:25:00,student1242@example.com,REG202501242,18-20,Male,Yes,Yes,Yes,Yes,Android,6-8 hrs,3,Yes,Social Media,Yes
2025-01-05 07:30:00,student1243@example.com,REG202501243,27-30,Male,No,No,Yes,Yes,Android,6-8 hrs,6,No,Social Media,No
2025-01-05 07:35:00,student1244@example.com,REG202501244,24-26,Female,Yes,Yes,Yes,No,iPhone,8+ hrs,2,Yes,Education,No
2025-01-05 07:40:00,student1245@example.com,REG202501245,18-20,Female,No,No,Yes,No,iPhone,2-4 hrs,1,Yes,Social Media,No
2025-01-05 07:45:00,student1246@example.com,REG202501246,21-23,Female,No,No,Yes,No,iPhone,4-6 hrs,7,No,Communication,Yes
2025-01-05 07:50:00,student1247@example.com,REG202501247,21-23,Female,Yes,No,Yes,No,iPhone,2-4 hrs,6,No,Education,No
2025-01-05 07:55:00,student1248@example.com,REG202501248,18-20,Male,No,Yes,No,Yes,Android,8+ hrs,8,No,Social Media,Yes
2025-01-05 08:00:00,student1249@example.com,REG202501249,21-23,Male,Yes,No,Yes,Yes,iPhone,6-8 hrs,2,Yes,Entertainment,No
2025-01-05 08:05:00,student1250@example.com,REG202501250,21-23,Female,No,Yes,Yes,No,Android,2-4 hrs,7,No,Education,Yes
2025-01-05 08:10:00,student1251@example.com,REG202501251,18-20,Male,No,No,Yes,No,iPhone,6-8 hrs,3,Yes,Education,No
2025-01-05 08:15:00,student1252@example.com,REG202501252,21-23,Female,No,Yes,Yes,No,iPhone,2-4 hrs,8,Yes,Gaming,No
2025-01-05 08:20:00,student1253@example.com,REG202501253,27-30,Male,No,No,No,Yes,Android,8+ hrs,4,No,Entertainment,Yes
2025-01-05 08:25:00,student1254@example.com,REG202501254,24-26,Male,Yes,Yes,No,No,iPhone,8+ hrs,5,No,Communication,Yes
2025-01-05 08:30:00,student1255@example.com,REG202501255,21-23,Male,No,Yes,Yes,No,iPhone,4-6 hrs,8,Yes,Entertainment,Yes
2025-01-05 08:35:00,student1256@example.com,REG202501256,24-26,Male,No,Yes,Yes,Yes,Android,6-8 hrs,4,No,Communication,No
2025-01-05 08:40:00,student1257@example.com,REG202501257,18-20,Female,Yes,Yes,Yes,Yes,Android,8+ hrs,8,Yes,Communication,Yes
2025-01-05 08:45:00,student1258@example.com,REG202501258,21-23,Male,Yes,Yes,No,Yes,Android,8+ hrs,6,Yes,Social Media,No
2025-01-05 08:50:00,student1259@example.com,REG202501259,18-20,Male,Yes,No,No,No,Android,8+ hrs,7,Yes,Social Media,Yes
2025-01-05 08:55:00,student1260@example.com,REG202501260,21-23,Male,Yes,Yes,No,No,Android,4-6 hrs,1,Yes,Gaming,No
2025-01-05 09:00:00,student1261@example.com,REG202501261,27-30,Female,No,No,Yes,No,Android,4-6 hrs,7,No,Communication,No
2025-01-05 09:05:00,student1262@example.com,REG202501262,21-23,Male,Yes,No,Yes,Yes,iPhone,2-4 hrs,5,Yes,Education,No
2025-01-05 09:10:00,student1263@example.com,REG202501263,27-30,Female,Yes,Yes,No,Yes,Android,4-6 hrs,4,Yes,Social Media,Yes
2025-01-05 09:15:00,student1264@example.com,REG202501264,27-30,Female,No,No,No,Yes,Android,6-8 hrs,1,No,Education,No
2025-01-05 09:20:00,student1265@example.com,REG202501265,18-20,Female,Yes,No,Yes,No,iPhone,8+ hrs,7,Yes,Communication,Yes
2025-01-05 09:25:00,student1266@example.com,REG202501266,18-20,Male,No,Yes,Yes,Yes,Android,4-6 hrs,6,No,Gaming,Yes
2025-01-05 09:30:00,student1267@example.com,REG202501267,18-20,Female,Yes,No,Yes,No,Android,2-4 hrs,3,Yes,Entertainment,No
2025-01-05 09:35:00,student1268@example.com,REG202501268,24-26,Male,No,Yes,No,Yes,iPhone,8+ hrs,7,Yes,Communication,Yes
2025-01-05 09:40:00,student1269@example.com,REG202501269,24-26,Female,Yes,Yes,Yes,No,Android,8+ hrs,4,No,Entertainment,Yes
2025-01-05 09:45:00,student1270@example.com,REG202501270,27-30,Male,No,Yes,Yes,Yes,iPhone,2-4 hrs,1,Yes,Entertainment,No
2025-01-05 09:50:00,student1271@example.com,REG202501271,18-20,Male,No,Yes,No,No,Android,2-4 hrs,8,No,Communication,Yes
2025-01-05 09:55:00,student1272@example.com,REG202501272,27-30,Female,No,No,No,Yes,iPhone,4-6 hrs,6,No,Communication,Yes
2025-01-05 10:00:00,student1273@example.com,REG202501273,21-23,Female,Yes,No,Yes,No,Android,4-6 hrs,4,Yes,Education,Yes
2025-01-05 10:05:00,student1274@example.com,REG202501274,24-26,Male,No,No,Yes,No,Android,8+ hrs,3,No,Social Media,No
2025-01-05 10:10:00,student1275@example.com,REG202501275,27-30,Male,No,Yes,Yes,No,Android,4-6 hrs,6,No,Education,Yes
2025-01-05 10:15:00,student1276@example.com,REG202501276,18-20,Female,Yes,No,No,Yes,Android,8+ hrs,6,Yes,Communication,Yes
2025-01-05 10:20:00,student1277@example.com,REG202501277,27-30,Female,Yes,No,No,Yes,iPhone,8+ hrs,6,No,Social Media,Yes
2025-01-05 10:25:00,student1278@example.com,REG202501278,18-20,Female,No,Yes,Yes,Yes,iPhone,6-8 hrs,2,No,Education,No
2025-01-05 10:30:00,student1279@example.com,REG202501279,27-30,Male,Yes,No,No,Yes,Android,4-6 hrs,8,Yes,Social Media,Yes
2025-01-05 10:35:00,student1280@example.com,REG202501280,27-30,Female,No,Yes,Yes,Yes,iPhone,4-6 hrs,2,Yes,Education,No
2025-01-05 10:40:00,student1281@example.com,REG202501281,18-20,Male,Yes,No,Yes,No,Android,6-8 hrs,2,No,Social Media,No
2025-01-05 10:45:00,student1282@example.com,REG202501282,27-30,Male,Yes,No,No,Yes,Android,6-8 hrs,4,No,Entertainment,Yes
2025-01-05 10:50:00,student1283@example.com,REG202501283,27-30,Female,No,No,No,Yes,Android,8+ hrs,3,No,Gaming,Yes
2025-01-05 10:55:00,student1284@example.com,REG202501284,21-23,Female,Yes,Yes,No,No,iPhone,2-4 hrs,3,Yes,Entertainment,Yes
2025-01-05 11:00:00,student1285@example.com,REG202501285,27-30,Female,Yes,Yes,Yes,Yes,iPhone,4-6 hrs,2,Yes,Entertainment,No
2025-01-05 11:05:00,student1286@example.com,REG202501286,21-23,Male,No,No,Yes,No,Android,8+ hrs,1,Yes,Education,Yes
2025-01-05 11:10:00,student1287@example.com,REG202501287,18-20,Male,Yes,No,Yes,Yes,iPhone,4-6 hrs,6,Yes,Gaming,No
2025-01-05 11:15:00,student1288@example.com,REG202501288,24-26,Female,Yes,Yes,Yes,No,Android,6-8 hrs,5,No,Communication,Yes
2025-01-05 11:20:00,student1289@example.com,REG202501289,21-23,Female,Yes,Yes,No,No,Android,2-4 hrs,7,No,Entertainment,Yes
2025-01-05 11:25:00,student1290@example.com,REG202501290,21-23,Female,Yes,No,Yes,No,iPhone,2-4 hrs,3,No,Gaming,Yes
2025-01-05 11:30:00,student1291@example.com,REG202501291,21-23,Male,Yes,Yes,Yes,No,Android,2-4 hrs,4,No,Communication,No
2025-01-05 11:35:00,student1292@example.com,REG202501292,21-23,Female,No,No,Yes,No,Android,4-6 hrs,2,Yes,Communication,No
2025-01-05 11:40:00,student1293@example.com,REG202501293,27-30,Male,No,Yes,No,Yes,iPhone,8+ hrs,7,Yes,Gaming,No
2025-01-05 11:45:00,student1294@example.com,REG202501294,18-20,Female,No,Yes,No,Yes,Android,6-8 hrs,1,No,Communication,Yes
2025-01-05 11:50:00,student1295@example.com,REG202501295,18-20,Male,Yes,Yes,No,No,Android,2-4 hrs,7,No,Social Media,No
2025-01-05 11:55:00,student1296@example.com,REG202501296,27-30,Male,No,No,Yes,Yes,Android,2-4 hrs,3,No,Communication,No
2025-01-05 12:00:00,student1297@example.com,REG202501297,27-30,Male,No,Yes,No,No,Android,4-6 hrs,3,Yes,Entertainment,Yes
2025-01-05 12:05:00,student1298@example.com,REG202501298,21-23,Female,No,No,Yes,No,iPhone,2-4 hrs,2,No,Entertainment,No
2025-01-05 12:10:00,student1299@example.com,REG202501299,27-30,Male,No,Yes,No,Yes,Android,8+ hrs,8,No,Gaming,Yes
2025-01-05 12:15:00,student1300@example.com,REG202501300,21-23,Male,No,No,No,Yes,Android,8+ hrs,8,No,Gaming,Yes
2025-01-05 12:20:00,student1301@example.com,REG202501301,27-30,Female,Yes,Yes,No,Yes,iPhone,2-4 hrs,6,Yes,Gaming,Yes
